CustomerID,InteractionID,InteractionDate,Platform,InteractionType,Sentiment
9c0749f2-1449-4541-8113-7b1696f50c6b,36aa9975-c550-48a2-931e-d2958ea8ff9b,,Facebook,Like,Negative
681db0ac-5b4d-416e-9bfc-dfd83a92f77b,a70970ce-f7be-42ab-a368-1d5482739309,,Instagram,Comment,Very Negative
9dff89a9-fc39-423e-85d2-144f4e16c981,5003ce7d-a60a-4078-b806-bd4bf2ce99d0,,Facebook,Share,Positive
799943c7-3b71-4f24-9b16-c2fcaf9b3871,1264a6ab-4c9b-491d-a96a-b17fa376df99,,Twitter,Share,Neutral
05e09646-040f-425a-b5b3-d6f113e0c75b,1a0f939f-9fa0-4e37-802b-b81cf41cee2e,,Facebook,Like,Positive
3aa97bf0-e4f2-412e-a669-ad23b5c3a7ec,f0b4b509-b8da-4afb-b312-a4b510b22eae,,Instagram,Comment,Positive
589d1373-ac39-4921-8d2a-c70358313d40,b33ea48a-5718-48ac-b389-04bce63c7c94,,Instagram,Share,Negative
9c649d2d-4a30-4ae5-865a-044f7f0bb386,b766a24b-761c-4748-b8b9-9904e761c8eb,,Twitter,Share,Positive
32ae4542-77b0-4a2c-90c9-63b08e717945,299b8cf3-d74d-4b41-9972-3c398228c846,,Instagram,Share,Negative
e1dabc47-5b6e-4e64-ae9d-b3e092a066ed,4ddaac16-2b94-4f43-bc9e-a7297572ff34,,Instagram,Like,Neutral
ef10b8a1-1014-4edf-a80e-207b7790e894,1966cdba-7e47-48b6-ae29-dd8fbead8527,,Twitter,Comment,Negative
30c722ab-be73-43a8-80bb-545ce0e564b3,6d6f9929-d6d0-44b9-9f67-7636da8d041c,,Twitter,Like,Positive
e21ba358-f629-4922-8cbe-0cf613e036e2,e3bf6da5-e780-4afa-8a1c-483e85863011,,Twitter,Share,Positive
2755d0ae-8558-49ab-b712-56b4dcc09003,576a6af1-78b6-457e-a88d-3f0cfba6da45,,Instagram,Comment,Positive
aa21621d-ab9a-48fb-bf2d-0f83dcf73cfa,ce8dd46d-283d-4988-b2e2-547e739716cc,,Twitter,Comment,Neutral
9cce68d4-6fd9-41ad-83e6-42f2bb1fd6cd,1474550c-a6d2-4f05-aeec-424ffa6b44dc,2023-12-28,Twitter,Share,Negative
9207fa75-5758-48d1-94ad-19c041e0520f,0626cfe9-8e7f-4b19-ba9b-21330cd007c8,,Instagram,Comment,Negative
3cff3ced-315b-413b-9c0b-99bae1c5f85d,1c86de10-60f4-4f35-b301-3e2f7a159735,,Twitter,Like,Negative
490b5454-a091-450f-9a4d-917c38ccbd32,5cca06e3-e346-45c1-a665-f6a24c25ea52,,Twitter,Comment,Positive
f6f7400a-0aa5-47dc-bc5a-af3e38d00f30,a9fb9b15-be63-4138-b893-eb5f0f6114fe,,Twitter,Share,Negative
cba82d56-67c3-493a-b2a2-3234db3d1a6d,a12c9e05-8fcc-4a67-8fe3-56cd8de17f54,,Instagram,Like,Negative
94e58d8c-228b-44a0-b759-2e26941068cc,c80ef6e0-8c57-4865-9bcb-0601b7bdad70,,Facebook,Comment,Neutral
61270da3-0a87-4541-84df-2627bb65c010,ef7c4e41-733a-4297-879e-62030678dbb9,,Facebook,Share,Neutral
fd089f90-297f-4c91-82e6-34a4937ecddc,5e53bc3d-6c78-43c6-b7da-ff94129bf244,,Twitter,Comment,Negative
1b6db98a-776e-4370-9d8c-f77a5ccc26c6,7d1a5c99-b700-4245-bdd5-d8c92e668eb5,,Instagram,Like,Positive
dd326157-b76e-48ca-a375-fd97e1dab6c9,5bfc0cfd-e00c-4b08-a232-98e2de1bbbea,,Twitter,Comment,Neutral
bd957d6c-e7f6-4beb-8a2b-48293b432295,d1a99ae5-6c1b-40b2-85ad-3b312b21bcb8,,Facebook,Like,Neutral
cb7b0f7e-08f5-4dd6-8708-d4942dc4c057,c6b34070-b49c-43e6-82e5-f1d8f149cb02,,Facebook,Comment,Negative
36656b2c-c7ad-4c3e-b2f3-c9d7beb78aec,a90b90e8-eb1d-4f07-8383-e6b7f6a30352,2023-09-25,Instagram,Like,Positive
5dc17b80-c365-4827-963c-6f1e86a9c6fc,e9772263-5534-41ad-8272-d8f45c5b4224,,Twitter,Like,Negative
51146712-d132-40f2-aafe-e7483ba0c0a1,4fd67926-4d45-4dae-896e-74d76aa5b53c,,Instagram,Like,Negative
00c15eff-8bcf-4d12-a5d4-992e45e3309f,3d8776f4-379e-4ca7-b281-97466272994e,,Facebook,Share,Negative
74705e26-86f9-4ba5-ab58-f6dd42fa846b,14c34f08-8c5d-4b20-a73a-368c76236136,,Instagram,Like,Neutral
105cb802-0866-4111-bd51-75f58598eb73,345b9c23-2ec2-4c93-ae0b-73f07879b0c2,,Instagram,Share,Positive
aa53dc4d-35a6-45a2-9ffb-f83d25cf0e60,ad6fe8e5-7369-4635-b1cb-cd11f0402c6d,,Twitter,Comment,Neutral
9d4d9b36-c718-4f5e-8c9f-a0fbf1e6da15,8e19e1a0-9a8a-4f1d-9230-7b947fac8093,,Instagram,Share,Positive
9e99f76d-1daa-44b5-89df-85554e334b59,e767057b-4bd3-49cd-9960-1e55b26d815a,,Twitter,Like,Negative
570259d3-ecc5-4bc2-8154-51134d7944c7,3d5388c0-216d-425f-8f50-68bf9ac4e7f0,,Twitter,Comment,Neutral
6173ff2c-0c50-456b-b629-0453a1eedb37,e2d37c95-8882-4a10-81ff-005e61610332,,Facebook,Like,Positive
6e820fd4-83e9-41c3-8c2a-4c39b93d9a22,97c31605-4395-4353-917e-20472a42144f,,Facebook,Share,Negative
6007e8e7-4c8a-4df0-b03a-e7afdb6684e2,fce78641-1602-47d7-9d60-fdb9c8577533,,Instagram,Comment,Positive
861294ac-c6ac-4860-8fdd-f8e9b1a893a5,8a28f038-3706-4f82-9740-bb32eb4714c9,,Instagram,Comment,Negative
0779c97d-f4e4-4774-b1a5-deff552434a3,1d395b1c-8eb1-426c-8518-af145aecb989,,Twitter,Comment,Negative
0731634f-5209-42eb-9671-8f0cddf22eec,6882c180-fdf5-43db-b975-21762bcdea89,,Facebook,Share,Neutral
663fe6ae-b359-49bc-841e-c3deb4a18083,7215520e-2260-4091-9bd2-7655f7a30bdf,,Twitter,Share,Very Negative
262adfc3-44ae-442d-a213-2d3eb9e668a3,a0b08d7f-db36-48db-918a-fab7d91a200a,,Instagram,Share,Negative
a39d48bf-a98b-4846-924e-cf1c0c65bd63,c3865a6f-4f15-4eb0-a876-b6b7f57a0685,,Facebook,Share,Neutral
3aa97bf0-e4f2-412e-a669-ad23b5c3a7ec,51c0ba85-b4e9-4807-b6f2-2218deef2ef6,,Twitter,Share,Positive
2d76d24b-3693-4802-8014-9ea47fb95597,4fc88a01-6ec7-4956-a15f-dd5590c5774e,,Instagram,Like,Positive
a420497a-653c-4a0f-bdfa-32543a7a94f6,69b70c93-2c45-4b08-b90b-fe4533f0bcb1,,Twitter,Share,Positive
8259be60-437d-486d-9b10-b834e22ba7cc,62594041-c0e9-48c3-b3d2-a4ef5eb54e79,,Twitter,Share,Negative
611579fd-8fbf-4d43-9be7-fba6794da5be,154237e7-9b32-4a24-afde-36b6f9fae673,,Instagram,Like,Positive
7cd96f82-4bad-4efd-a6aa-d6098dff001e,df529901-ad6d-437f-a5e5-637897780ed4,,Instagram,Like,Positive
499713c5-04d9-4f79-bd77-0d0e94208cd8,ee193c90-7b9d-4354-aedf-597887d68b56,,Twitter,Comment,Neutral
e00ffe05-e989-4f01-8a2e-45d209002140,ab0f3d88-7416-44c3-82e6-8a642484604f,,Twitter,Comment,Negative
5cea80e1-34e1-4474-806d-73710d8c86b6,748874b0-9a1a-4701-ad17-fb9e17f7f8a2,,Twitter,Comment,Neutral
b2dd40c0-e0bd-43ef-b0f7-a178faa348cf,5d2524d1-54a3-40c3-a6f2-d8a2436c7e09,2023-09-20,Twitter,Comment,Positive
b0099c65-5803-4c0e-9747-44f2ea1157cc,0c6313c3-bfb3-4491-9c14-bf2bc9c4f56c,,Twitter,Like,Negative
f0ec8904-93cb-40bc-82cd-96ee6c34da9b,003ecb3c-3763-46f4-81b3-acf97345fc1b,,Facebook,Like,Positive
0633d4dd-14d7-4462-b210-59de9d63bef5,55c9dda0-b3e3-4f54-830a-dc36a2978a45,,Facebook,Comment,Positive
4dc5da78-1e88-45ee-ba6e-c9cade3a0df2,f1d2c2a8-22ed-4af4-a2ae-40d365ef851f,,Instagram,Like,Positive
9e438f09-ec06-42e1-8c45-25063e2429aa,0288d317-8b8b-4e62-a737-e2faa007a125,,Facebook,Comment,Negative
fd8b7c0b-06c7-43cf-9e1a-7094f5920ed9,f68aa948-f704-4876-8e7c-034c7a8b1a3b,,Twitter,Share,Positive
3fbd3807-6610-4588-aa7f-fba7baaf308e,759537fe-ba45-4ad3-a3c1-939303c65828,,Facebook,Like,Negative
e5be0323-763b-4ce3-a575-f58313b295d5,f86f601f-080f-4f22-8063-ebf49f7e6de6,,Facebook,Comment,Negative
be6d0504-0efd-4ae2-8121-31372c6eefc3,4a373b36-4871-458c-9888-e0dd5e127c04,2023-09-30,Twitter,Share,Neutral
c5537a33-a4c2-4e97-b439-a4d59e2baf6b,92f1b151-9221-48ca-bba9-68f3edcdfcc5,,Facebook,Like,Neutral
3a5e0a7f-d144-44cb-ae6c-2799cbf8fa94,09387d9a-eb91-4878-95b1-f67968cb2a99,,Instagram,Like,Positive
b27c34a1-416e-4fd0-b5a2-b62dde9ee452,aacb72b3-8d79-429f-945f-17a347d633e3,,Twitter,Share,Negative
3152d2c4-69d8-4986-9a29-5fecd49149b5,b5fc1dd9-c970-4556-ad0a-2f805e8f5598,,Instagram,Comment,Negative
7fba19c8-8be4-4074-9d88-ce84dc6bdd38,de49486f-6950-4b2f-bf3c-4de54989b42c,,Twitter,Comment,Positive
6db13c6e-a2bb-49ad-a464-502b5043aa88,b2c86d4e-2924-4c17-9b88-df4c6afbcd22,,Twitter,Like,Negative
edd44c40-873f-4fbd-9ceb-8e9c59254485,320b766a-32e5-4638-97c6-90845cd8d620,,Instagram,Like,Neutral
d3a51925-129e-470d-b71d-de8276348fc7,0fd1140e-17c5-4b41-ae44-2a86f3b8b724,,Facebook,Share,Neutral
c2fe7e28-037e-4cea-822f-1a067e6d4ce3,2e25e431-c510-46f4-9116-ac694e8df649,,Facebook,Share,Negative
860003c0-809c-439e-b704-f8648809e396,00abab7b-aef1-473d-88c5-e49922661bdb,,Instagram,Share,Negative
915f1138-1700-4b8b-842d-91d7ec4781af,daa847cb-4b1c-4ede-b127-313310750d31,,Facebook,Like,Negative
b8769321-aa3b-4684-941d-819a58caad05,a106b854-d176-4bbb-90b3-41c555aa3ca2,,Instagram,Comment,Negative
892666ed-6ac7-475e-a439-be787d456af3,91e0f6da-9cc4-4e35-9a90-ed554c682565,,Facebook,Comment,Neutral
54528df9-215f-4d8c-a1f9-8826c0996108,0a86d660-2ac3-4156-ab3a-44230c757944,,Instagram,Comment,Neutral
0009fdd2-ae63-45ca-8d5b-d0ea98381f7b,4d9427f2-30fe-4298-ab66-8490e29202b5,,Facebook,Share,Neutral
a53c8c2d-9bcf-4812-ab7a-10840de166fb,388c7a84-d69c-452e-bc5b-9670e3efbc43,,Instagram,Share,Neutral
a8636cc2-6df1-45e7-9142-daf1a21618be,b20d9276-93f9-4be9-8f9e-683dd8ae0e2a,,Facebook,Like,Negative
41a70349-bf97-44b7-8d7e-f71d8ba581ef,13ec76fa-a5ba-428c-9bc7-63fa9d7c0458,,Facebook,Like,Negative
8c2a2375-c037-44b5-8ede-a75321dfdd0a,a0f8df2c-a0a2-412e-8893-b6cd7c41f7aa,,Twitter,Like,Neutral
b7cf7756-cd20-4de2-b150-c473112da343,ea4df7cd-2c08-4cef-b6b3-23a93d2c8e98,,Facebook,Like,Positive
13a4c3f7-8549-4b13-afe0-486f14f86ea4,62d64d64-0076-4ade-b477-109b813653b4,,Facebook,Share,Positive
5be46961-3dab-4faf-802f-8f0f9414e039,5df34bd9-4823-4008-a4aa-8f623fafb8b1,,Twitter,Share,Negative
7c04fa8c-3838-4820-830b-fec86eeb507e,103c8680-14ec-4eac-abc6-6e56a835f730,,Instagram,Share,Positive
cccb312c-4304-4bd8-a66f-6a39a1129846,0e8443cf-ca7e-4b5e-b1e5-0760627141a1,,Instagram,Like,Neutral
c579a416-2c8c-46df-ba08-e43e243bd136,f7a4a971-f8c7-4a12-a28b-6699b3a40b10,,Instagram,Comment,Positive
c584f7db-9f8c-4012-b52e-089eadc9fde3,b0b37b71-fd3f-4f86-82d8-3be83f154e7e,,Instagram,Comment,Negative
210a6746-068a-4dc1-b3ba-e4321ce7b8fd,19648558-b9a7-4b7a-abff-411e1b26cf97,,Instagram,Share,Negative
2130fd89-6ba4-4f36-bb90-2327cf27d0d6,3d436f5f-43e1-4547-839c-08e3caacae1c,,Instagram,Comment,Negative
1ed01bef-384d-4c8b-a672-7c292860d7c1,fbd266b5-96f2-48a8-9e17-bde798194c36,,Twitter,Like,Neutral
408992a1-f21a-4ebd-a9b2-5e256ef8bf13,cc573cb0-5c61-4475-a547-456eba135585,,Instagram,Like,Negative
c16f42a8-3339-49f4-9aea-c1dda8b0701e,a856bfa8-fe3c-43a2-a376-9fb158a528c8,,Facebook,Like,Positive
a3167bf4-3e37-4b74-b60f-bed399191b75,b9b56310-4930-471f-b667-3f1f07c5749e,,Instagram,Share,Positive
1fe699a4-99b9-4787-99ec-27d49fe60a14,2e5878df-f8e2-4ee0-93f4-64b200108edc,,Instagram,Like,Neutral
c9c2a3f3-cd4f-4b17-ad7c-69fbccc2416e,66aa8794-d6c1-4e86-92bb-fe94f7fdc769,,Twitter,Share,Negative
1e7ce035-2593-485c-8039-02a933537b70,2dfef4a0-ee87-42ef-bada-8b46a7d181b4,,Instagram,Share,Negative
bd1da171-46de-4ce9-bf3a-34ed34c4d25f,15678d3b-6cf0-4b8d-9a8f-1f547e1141dd,,Instagram,Comment,Neutral
c3f015a0-2ec9-4ebf-9edc-3b1190bf9fc7,be17ec52-5f48-40c6-bae7-f4a418d52216,,Twitter,Like,Positive
1defa046-5de2-45b6-bb67-3a6f081edf54,e89f417f-25e5-417c-b3ba-bcbc4fcaf0b5,,Facebook,Comment,Negative
330e4d26-da21-4713-be96-6698554f276a,1fd5a004-c650-4e1b-8f3a-453980cd7525,,Instagram,Comment,Neutral
32ac11aa-a64e-463e-a6f7-37ce1c10f2cf,471936f1-68f9-4c70-9031-4130776f954b,,Twitter,Like,Negative
6b33caf2-aa50-406e-bfd4-87286e12ecc9,ea7ca4c0-58e8-42dc-9ffb-f3faaa584d1f,,Twitter,Comment,Very Negative
142d2fe3-3958-433b-a163-3899040ab178,bf4a0595-ee49-4282-8f83-21fc3c823d95,,Twitter,Share,Negative
ef10b8a1-1014-4edf-a80e-207b7790e894,edf06e2d-5fd9-445e-bbab-13e3978a3cea,,Instagram,Like,Positive
f1dfc90f-e884-474c-85a8-2058e3db24d0,32d5436c-21c1-429a-8525-33550dee0bf0,,Instagram,Share,Negative
768b95d6-378c-462e-8d70-22c41d6c65bf,c60fd845-116c-421a-b7a7-24667ab1b5ef,2023-11-18,Instagram,Share,Positive
4fa0e136-dc82-4b63-b106-51c60fc5d47e,5d41fac2-ebde-45cd-9bab-692f481f83d9,,Twitter,Comment,Negative
35dc485e-ab21-430b-87b0-b09dab982f99,d0724b5d-ee9c-4cb6-9c96-b537814f1f60,2023-09-20,Facebook,Like,Positive
667b0a6e-53b8-476d-be5b-215bfe49f60b,f94feca4-7314-4d6e-ba45-7ebaf5a6e0d6,,Instagram,Like,Neutral
d98a5116-3836-43d6-bb54-ffef96f9fd00,ea0f99ea-b7e8-45be-ab22-64327269f0b4,,Twitter,Share,Positive
71904c78-c815-499d-8289-88ae7c89883f,ced86151-6622-494f-92fd-b79b60ea276e,,Instagram,Like,Negative
992bfbf0-9fcc-4fad-9efc-767f55dd26ae,213a6828-1755-453d-942d-f7a5af55797c,,Facebook,Comment,Negative
a137a587-2eec-49a9-a6b3-587b40563535,a7ba25ff-0a0c-4587-85ed-6e705edf66d0,,Facebook,Like,Positive
b4fc2d7d-62bd-491a-bff5-f32289dc0057,f6bcb0cb-a4ba-44a3-b9e9-558fab0fc054,,Facebook,Comment,Neutral
1cc636ba-e6ea-44c6-a056-0de95dce9831,b27ad2f0-0a89-4126-8008-ef94a9d9214e,2023-07-20,Twitter,Comment,Neutral
cfd54725-4901-4a70-862f-2da2113346cd,5f43072c-732a-4eeb-abf6-f63dde8cface,,Instagram,Like,Negative
48d12d8a-6af5-4b8f-b67c-00ceb29bfcdc,918b5aff-e57f-449e-82a6-673000b0bddb,,Instagram,Comment,Negative
232cc4ee-0884-4025-9c28-8ddebfd296b4,1f5e344d-d578-4853-b3bc-b1d984ebb562,,Facebook,Like,Neutral
af603c89-aa51-419e-81ec-7dda033219f3,16c990f5-d38e-48ed-8908-fa4f3df712d7,,Twitter,Like,Neutral
8f4bfd5c-d32d-49bb-a995-7535553847cf,2b78a417-3ac9-479d-b57b-218ecb6ef2b8,,Twitter,Like,Positive
e8a661f3-0982-41a3-b9e0-71e265df25e7,1033c3e6-4e2a-4753-bb6f-662fc2b0b0ef,,Instagram,Like,Negative
3daeb50a-a388-44a7-8aa8-0cde8a0c1947,a9eaf701-3c4e-429c-ac9a-bca2c8a243e1,,Instagram,Like,Positive
b7b84b81-c61b-4f23-b3db-b18010484122,93d2d3e1-841e-4ece-91c1-3b1998a4cab8,2024-05-14,Twitter,Like,Neutral
c6f3aa4e-9147-4547-b2c9-b1aa7847d304,78f3fec1-8365-41b9-b0b3-531e87c39aee,,Facebook,Like,Positive
1938b05f-14b1-4bda-bedf-24863003259e,8fede39b-b5f2-4dcf-a71f-907857637cb8,,Facebook,Comment,Negative
e4f5c19b-60e0-4e10-9735-88d05adf0667,71e1551c-c77b-430e-94bf-4bba156eda6d,,Instagram,Share,Neutral
99fa724b-e2bd-4739-a204-3c94957fe3e8,c35ff9be-e2eb-4b92-a4eb-6303afb0cd19,,Twitter,Share,Neutral
aae60ad7-5553-4d10-a637-93d5dcc98e4a,0a36d7a9-d0d3-4697-93ee-c0702b9ef9a0,,Facebook,Like,Positive
50118139-7264-428f-81cc-a25fddc5d6dd,b269b17c-a777-4670-a566-905607050ee1,,Facebook,Share,Neutral
99220a1a-25ed-41a2-8156-541ea6ae971f,d17d8ce2-9463-4c3c-a503-495ef950a1e0,2023-10-17,Twitter,Comment,Neutral
1e061351-11f3-470c-905f-60f244516c43,11dce058-13f9-429a-81b0-a4abfdde0ac4,,Facebook,Like,Positive
411c2202-f939-4b1f-bdd3-7eb0257bd14a,8042f645-8432-4b51-807f-ac62f89fba5b,,Instagram,Comment,Negative
80567290-5f57-4298-b5d8-ad7a8d53fb47,a0a0455c-b3c7-447a-bd36-3423994292c5,,Facebook,Share,Positive
40f2fc46-f4cf-4987-ac84-73e500fcb521,29dfc7e7-3f66-4828-bc9f-ae864d88a626,,Facebook,Like,Negative
cb7b0f7e-08f5-4dd6-8708-d4942dc4c057,f92815cf-736d-4f47-a294-9992b7fe93de,,Twitter,Like,Neutral
f845b247-fa01-47ca-8e06-583f8f0334a1,a334db19-d183-4423-ae80-eabec1700098,,Twitter,Comment,Positive
38795c70-655b-40f0-bee1-cfc588d28848,cad1ef03-d55b-4396-9fbb-b5a12d82d7bc,,Instagram,Share,Positive
e2cbdbed-02ab-4081-822a-e970794e5aa0,176c036e-4150-4df1-abcd-996d1c86bd10,2024-03-05,Twitter,Like,Negative
af7e73a2-6c53-4483-aaba-8b6c9074e1ea,be93c268-140e-4fab-a3df-4aa77b370096,2024-02-20,Instagram,Like,Neutral
f9e210c2-0090-42fd-9d80-8f5ab0267c32,e532361a-85af-4f20-b2d5-659ae78980ec,,Twitter,Like,Neutral
7f39b2ac-eeb9-4198-8950-4e561f743343,358a96b4-7909-4b3a-bde9-5ab7b5ae4741,,Facebook,Share,Positive
4e5e8598-a3bb-4580-8c9f-a2ec0d98afc4,83327b08-3cb0-4dff-846d-3012cd116b43,,Facebook,Like,Positive
249a52ef-4f20-4035-ade0-4855537d75a2,8c81d315-d985-4cab-a321-9e5fcedc17ee,,Facebook,Share,Positive
a5c965ed-42de-42b3-8fe3-87b13502173a,6ce03c53-ad34-4d81-ad50-66741c3833a4,,Twitter,Comment,Negative
9f6760d0-6b6f-4ed5-88da-74787fcfa14b,e0d3751e-5061-4700-becd-223638deddd5,,Instagram,Comment,Positive
8a39b491-7b4a-4319-ba21-ece95b3f2195,fdec9fca-aa94-4e8c-b819-37533d81d148,,Twitter,Like,Negative
8af27e3e-6225-43a1-b3b5-9a838531c97c,5c855f75-627c-450e-9d5a-9b6a42f4905d,,Facebook,Like,Negative
28b0afc0-0a86-49fa-a9a8-be081b13a34e,7a25a47c-8329-422a-84aa-da53efd19918,,Twitter,Share,Neutral
152b0a87-9600-4cb1-b0ae-b43c85433787,0b7bee5e-11a9-4a2c-aef4-7e6e22a65681,,Instagram,Share,Neutral
9e85fb2e-f7af-4338-9b2e-0b900102405c,f0b990c2-d5aa-443b-9991-91fe91b8c7d8,,Facebook,Share,Negative
d98a5116-3836-43d6-bb54-ffef96f9fd00,3712e75c-5e85-41fc-9242-c71310562c6f,,Instagram,Share,Neutral
48ba61eb-1ce0-43ae-88ec-82a11872e1f3,9154fd05-93df-43da-84bd-f3d52c0126db,,Facebook,Comment,Neutral
a6cdffb1-b3cf-4aa3-af54-e42be3a8c260,c8725fb6-7e77-4857-9645-37c94b5bceac,,Twitter,Like,Neutral
4ed0e404-e360-4f0b-ba81-b14ac4be70de,d469e113-611a-432c-8155-804e383566ce,,Instagram,Share,Positive
f4274d3a-db95-4b02-b4cc-2b414f25d80d,a7553223-20e4-4bc7-a0a5-2454f41917a7,,Facebook,Comment,Positive
56b27186-f97e-4afc-9dc4-bf8324dbc2b9,522db0d9-81c2-40bf-8021-65d6579d0722,,Twitter,Comment,Neutral
209e0eab-c6a2-42b4-96a7-d13b8191ff41,f6c9cd8a-545b-4357-a344-da843282e3fb,,Facebook,Like,Neutral
9f6b9ab6-1055-4a20-912e-23adb444695c,70a14249-3ba7-403b-a1f2-7a5a3daa9dcc,,Facebook,Comment,Negative
3f77788b-c066-4700-845f-bb87269c1d5e,ea67adaa-bad6-4fc8-b690-fdcc3bdbff8f,,Instagram,Comment,Neutral
50b1a4f9-30de-4811-870a-0dbfb8285730,99955bc7-0bf3-481c-bf70-9b9b5e383883,,Instagram,Comment,Positive
a6b32804-271f-49c4-b6e0-6bab25fd7313,f231e718-166c-458c-ac14-d8f688d14e90,,Instagram,Share,Negative
fd35b6b4-ad1c-49cc-9c34-8c2d696f38e2,a5a47dee-2bbb-4c10-a961-f2dfce3b3fa7,,Twitter,Like,Negative
af7e73a2-6c53-4483-aaba-8b6c9074e1ea,a715c109-fee1-4e38-820b-3f762a76610c,,Facebook,Comment,Positive
7e7d6c28-572b-48ff-b443-05ff9709d2d1,98ceb0ff-4697-4556-8d90-ad959926b902,,Instagram,Share,Positive
ea8aa9a1-7a06-4c9d-be6d-e8f856d49e1f,3001ea61-4e53-4379-822e-ea88482955f0,,Twitter,Share,Negative
479399de-abf8-41c7-9568-e82c741e7bff,7e83274e-773a-4e8d-917f-acb015be7bc0,,Facebook,Comment,Negative
c83975c7-77b5-4f08-ab0c-c6350eb0a7dd,c90ae03a-1d78-4072-9c1b-6d3538016621,,Twitter,Share,Negative
8a4e842f-affe-430d-81a5-15102e10eece,5416a58f-2c4a-4859-8753-14f8e44862aa,,Twitter,Like,Positive
1cc636ba-e6ea-44c6-a056-0de95dce9831,d7a772d0-e5b6-40a6-9ba0-8e67389f0a1c,,Instagram,Comment,Neutral
4daabb30-a613-4170-bdb6-b79e45d9856b,6d0ca9f4-cf32-4b7a-9450-09b0e35df5eb,,Twitter,Share,Positive
a182297b-e38a-43a7-bc51-572645ba843b,01a9bc36-1595-4587-8143-a9cd7a4164e0,,Twitter,Share,Neutral
56a1a6d5-3e94-4e3f-aa56-2d6c0dcad380,cb51b82b-af50-49d8-9ef5-56acac64ec45,,Facebook,Share,Negative
cd733ffe-4726-4d32-b2a8-06a86d0dfa20,7f3ba71d-b7fa-4856-ad91-82ce507751cb,,Twitter,Share,Neutral
8c2a3b88-0071-441b-98ec-b521f10ccdca,e4d11cd3-947d-4c3f-893f-a0647ab4a839,,Instagram,Share,Negative
8704391b-7a78-454a-a257-cefaa907d324,45ca189c-a607-4420-8962-6aceb1f538b0,,Instagram,Like,Neutral
0c4b59d3-f907-4240-8849-6d592af9f7f6,10ba5b7f-832b-44c8-9231-abdf9c980ef7,,Twitter,Comment,Positive
3e3228a0-0d67-4e2a-aa10-7e68395e7fab,459a18ec-238c-4907-b971-fbee0cc2556d,,Instagram,Like,Neutral
43872b6a-ac3f-4119-9531-a148e6893eb3,14cb567c-9ce9-46b5-b1a9-02d849baf5d3,,Facebook,Comment,Negative
9ed2792c-bffb-472f-9c11-61bb7203b01f,71c6b35c-96b3-4cde-9125-26f3f8216f00,,Twitter,Share,Positive
edc655e1-174f-455f-8ae3-f12ff758a281,be8e11b5-ddb0-4785-891b-897e4b236c71,,Twitter,Share,Negative
f510a5f0-b4b9-4445-82e8-0157ee2947e1,7382318d-dc79-4801-b92a-ab96c9e83b16,,Instagram,Comment,Negative
9915aa87-c969-460b-844c-f57548662f88,c1636a88-a0c8-43a2-a08f-612de071e1a5,,Instagram,Comment,Positive
29e33b63-81fe-4687-a132-06d0a5e6668c,04d38329-d4db-4f3d-8f84-2a3a0d7668f2,,Instagram,Share,Negative
99abe3ae-4c10-457b-b071-7edd0f122ecf,c991f02a-8c57-4164-adbd-09221fc0fc56,,Facebook,Like,Neutral
aac57e67-f138-426a-8f26-c4620e29f4e6,a522c586-463f-4241-a88b-2e5aa7f22213,,Instagram,Comment,Neutral
7a461a97-18fd-4686-ab3f-adaded72069d,f005d870-4350-42d6-8b8b-9b61f9cc09e3,,Twitter,Share,Neutral
6839b030-9abe-4bef-acf2-40fd28bef037,8c033edb-2b6c-47f2-81c4-dee187a62621,,Twitter,Share,Neutral
8dcf3f3b-cf2e-41ab-b2a2-85e0072ff25a,cc65d682-e481-480e-acd2-a8e0a60f6909,,Instagram,Share,Neutral
ac5436b6-4dbf-4083-88f5-87e9c9b2064d,a5ac035e-66f1-4080-8d86-e4426cbb29e3,,Twitter,Share,Neutral
5736efce-e87a-4e6d-a7b0-803d8aea3c75,d689da3a-a445-49f7-b470-4c176e2d28ff,2023-07-26,Facebook,Comment,Positive
a14c5d2f-87d8-4caf-b91e-ab6865872c37,7e2642a5-3779-492f-ad57-831801c45ec7,,Facebook,Share,Neutral
97245577-2a94-4929-be69-e2dafa5af66d,817a95db-a64b-4c57-bbcc-3fda624f0e3c,,Twitter,Like,Positive
0d54a00f-7e0e-45e3-804d-5a43044cfa0b,7ca677ca-7419-422f-8f2f-e04b1f25e6be,,Facebook,Like,Negative
0dd7e84b-0aa4-4883-8bda-447e31b595d5,f6c2eff0-c39c-40e0-979c-3ff2267795c3,,Twitter,Comment,Positive
648dac00-686c-41c0-8d59-3bee7d3bd390,1880f87f-ee98-46ce-95e3-753eb49e93a0,,Twitter,Comment,Positive
2be2a985-68f6-42b1-95a8-768c5c661980,4ddf9425-3639-4d80-8592-f3479543c6da,,Facebook,Like,Positive
12dc6fed-c847-4040-93a1-dd00eb7ccbc0,fd919b6e-5b10-422b-a77d-4bb490786130,,Twitter,Like,Neutral
4221b3e2-b488-480a-a819-42969646c3fb,2684a30f-89ec-4afa-bba6-0446f4741b16,,Instagram,Like,Positive
6539c670-03a7-4f89-8fb2-8190024380cb,338ce9d1-356b-4ca0-9860-181445860eed,,Instagram,Comment,Neutral
a3167bf4-3e37-4b74-b60f-bed399191b75,cf56b54a-b3dd-4ed6-b4d3-2c6d28d38a41,,Facebook,Share,Neutral
